STATION,STATIONNAME,STATE,LATITUDE,LONGITUDE,ELEVATION,YEAR,DAY,TIME,MonthlyMaxPrecip,MonthlyTotalSnowfall,MonthlyMaxSnowfall,MonthlyAvgTemp,month,MonthlyAvgDaylight,MonthlyAvgTempDiff,MonthlyAvgPreciptation,MonthlyAvgRelativeHumidity,MonthlyAvgWindSpeed,MonthlyAvgPeakWindSpeed,MonthlyAvgSnowDepth,MonthlyAvgSnowfall,MonthlyMaxTempDiff,MonthlyMinDailyTempDiff,cluster
72324013882,CHATTANOOGA AIRPORT,TN,35.03362,-85.20044,204.2,2020,31,23:59:00,2.03,0.0,0.0,8.39,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
70381025309,JUNEAU AIRPORT,AK,58.3566,-134.564,4.9,2019,31,23:59:00,1.73,23.8,9.7,-1.28,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,3
72792394225,HOQUIAM BOWERMAN AIRPORT,WA,46.9727,-123.9302,3.7,2018,31,23:59:00,2.08,0.0,0.0,7.5,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72317013723,GREENSBORO AIRPORT,NC,36.0969,-79.9432,271.3,2019,31,23:59:00,1.03,0.0,0.0,4.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72211012842,TAMPA INTERNATIONAL AIRPORT,FL,27.96194,-82.5403,5.8,2019,31,23:59:00,1.77,0.0,0.0,16.11,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
72572024127,SALT LAKE CITY INTERNATIONAL AIRPORT,UT,40.77069,-111.96503,1288.4,2021,31,23:59:00,0.38,2.4,1.2,0.56,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72316013870,ALMA BACON CO AIRPORT,GA,31.5358,-82.5067,58.8,2020,31,23:59:00,1.65,0.0,0.0,12.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
72641014837,MADISON DANE CO REGIONAL AIRPORT,WI,43.1405,-89.3452,264.0,2018,31,23:59:00,1.14,10.2,4.5,-6.61,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72326013891,KNOXVILLE AIRPORT,TN,35.8181,-83.9858,293.2,2018,31,23:59:00,0.64,1.7,1.4,1.06,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72308013737,NORFOLK INTERNATIONAL AIRPORT,VA,36.9033,-76.1922,9.1,2019,31,23:59:00,1.47,0.0,0.0,5.89,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
70381025309,JUNEAU AIRPORT,AK,58.354,-134.55606,5.9,2021,31,23:59:00,2.02,8.6,3.3,1.06,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72532014842,GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT,IL,40.66747,-89.68418,199.7,2021,31,23:59:00,1.43,8.5,2.4,-2.0,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72544014923,MOLINE QUAD CITY INTERNATIONAL AIRPORT,IL,41.46528,-90.52333,180.4,2019,31,23:59:00,1.08,30.2,6.9,-6.89,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,3
72412003872,BECKLEY RALEIGH CO AIRPORT,WV,37.7836,-81.123,766.3,2019,31,23:59:00,0.97,10.1,3.2,-0.61,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72428014821,JOHN GLENN INTERNATIONAL AIRPORT,OH,39.9907,-82.877,248.7,2019,31,23:59:00,1.06,11.3,4.0,-1.44,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72514014778,WILLIAMSPORT REGIONAL AIRPORT,PA,41.24295,-76.9218,158.5,2018,31,23:59:00,2.65,7.0,3.7,-3.44,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72363023047,AMARILLO AIRPORT,TX,35.2295,-101.7042,1098.5,2020,31,23:59:00,0.13,0.0,0.0,5.11,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
91186022534,MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT,HI,21.1545,-157.0961,135.0,2020,31,23:59:00,1.19,0.0,0.0,22.78,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,7
72266013962,ABILENE REGIONAL AIRPORT,TX,32.4105,-99.6822,545.6,2020,31,23:59:00,1.48,1.0,1.0,9.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
72327013897,NASHVILLE INTERNATIONAL AIRPORT,TN,36.11889,-86.68917,182.9,2020,31,23:59:00,1.58,0.0,0.0,7.22,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72217003813,MACON MIDDLE GA REGIONAL AIRPORT,GA,32.6847,-83.6527,104.5,2019,31,23:59:00,2.03,0.0,0.0,9.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72462023061,ALAMOSA BERGMAN FIELD,CO,37.43931,-105.8618,2297.4,2021,31,23:59:00,0.08,3.8,2.0,-7.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72462023061,ALAMOSA BERGMAN FIELD,CO,37.4389,-105.8613,2296.1,2020,31,23:59:00,0.1,2.3,1.1,-9.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72510094746,WORCESTER,MA,42.2706,-71.8731,304.8,2019,31,23:59:00,2.13,12.2,4.7,-4.94,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72420014891,MANSFIELD LAHM REGIONAL AIRPORT,OH,40.8204,-82.51769,392.8,2021,31,23:59:00,0.72,7.7,5.8,-1.0,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72792024227,OLYMPIA AIRPORT,WA,46.9733,-122.9033,57.3,2019,31,23:59:00,1.1,0.0,0.0,4.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72777094012,HAVRE AIRPORT ASOS,MT,48.54254,-109.76439,788.2,2021,31,23:59:00,0.02,0.0,0.0,-2.11,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72446003947,KANSAS CITY INTERNATIONAL AIRPORT,MO,39.2972,-94.7306,306.3,2020,31,23:59:00,1.37,8.5,3.7,0.17,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72698024229,PORTLAND INTERNATIONAL AIRPORT,OR,45.5958,-122.6093,5.8,2018,31,23:59:00,1.0,0.0,0.0,7.56,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72569024089,CASPER NATRONA CO AIRPORT,WY,42.89779,-106.47371,1620.9,2020,31,23:59:00,0.16,7.9,2.6,-2.44,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72777094012,HAVRE AIRPORT ASOS,MT,48.5428,-109.7633,787.9,2018,31,23:59:00,0.1,10.4,2.2,-10.11,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72520094823,PITTSBURGH ASOS,PA,40.4846,-80.2144,366.7,2019,31,23:59:00,1.01,12.9,3.4,-2.5,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72564024018,CHEYENNE WSFO AIRPORT,WY,41.15788,-104.80814,1864.8,2021,31,23:59:00,0.05,3.4,1.3,-1.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72504094702,IGOR I SIKORSKY MEMORIAL AIRPORT,CT,41.16424,-73.12664,1.8,2021,31,23:59:00,0.72,3.1,1.6,0.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72211012842,TAMPA INTERNATIONAL AIRPORT,FL,27.96331,-82.54,1.8,2021,31,23:59:00,0.24,0.0,0.0,16.5,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
72211012842,TAMPA INTERNATIONAL AIRPORT,FL,27.96194,-82.5403,5.8,2020,31,23:59:00,1.04,0.0,0.0,18.5,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,7
72548094910,WATERLOO MUNICIPAL AIRPORT,IA,42.5544,-92.4011,264.6,2020,31,23:59:00,0.37,14.5,3.4,-4.89,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
70381025309,JUNEAU AIRPORT,AK,58.3566,-134.564,4.9,2018,31,23:59:00,1.54,14.9,4.8,-1.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72659014929,ABERDEEN REGIONAL AIRPORT,SD,45.44358,-98.41384,395.6,2021,31,23:59:00,0.19,3.0,1.7,-3.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72564024018,CHEYENNE WSFO AIRPORT,WY,41.15778,-104.80694,1863.2,2020,31,23:59:00,0.07,1.9,1.1,-0.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72521014895,AKRON CANTON AIRPORT,OH,40.9181,-81.4435,369.7,2018,31,23:59:00,0.81,12.2,2.8,-3.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72654014936,HURON REGIONAL AIRPORT,SD,44.3981,-98.2231,390.1,2018,31,23:59:00,0.18,6.1,3.5,-8.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72308013737,NORFOLK INTERNATIONAL AIRPORT,VA,36.9033,-76.1922,9.1,2018,31,23:59:00,1.26,13.1,5.2,2.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72605014745,CONCORD ASOS,NH,43.20488,-71.50257,103.1,2021,31,23:59:00,1.13,4.7,1.1,-3.17,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72747014918,INTERNATIONAL FALLS INTERNATIONAL AIRPORT,MN,48.5614,-93.3981,360.6,2018,31,23:59:00,0.27,9.3,2.3,-14.78,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,4
72235003940,JACKSON INTERNATIONAL AIRPORT,MS,32.31982,-90.07778,90.2,2021,31,23:59:00,0.79,0.0,0.0,8.89,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72352603932,CLINTON SHERMAN AIRPORT,OK,35.3568,-99.2042,585.8,2020,31,23:59:00,0.41,0.0,0.0,4.94,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72268023009,ROSWELL INDUSTRIAL AIR PARK,NM,33.3075,-104.5083,1112.2,2018,31,23:59:00,0.07,0.0,0.0,4.67,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72268023009,ROSWELL INDUSTRIAL AIR PARK,NM,33.3075,-104.5083,1112.2,2019,31,23:59:00,0.02,0.0,0.0,5.94,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72549994991,LAMONI MUNICIPAL AIRPORT,IA,40.63064,-93.90045,345.5,2021,31,23:59:00,0.84,0.0,0.0,-2.22,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72340313963,LITTLE ROCK AIRPORT ADAMS FIELD,AR,34.7273,-92.2389,78.6,2019,31,23:59:00,1.21,0.0,0.0,5.44,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72352603932,CLINTON SHERMAN AIRPORT,OK,35.3568,-99.2042,585.8,2019,31,23:59:00,0.24,0.0,0.0,3.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
91186022534,MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT,HI,21.15448,-157.09612,134.2,2021,31,23:59:00,0.92,0.0,0.0,24.06,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,7
72438093819,INDIANAPOLIS INTERNATIONAL AIRPORT,IN,39.72517,-86.28168,241.1,2018,31,23:59:00,0.79,3.7,1.5,-3.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72268023009,ROSWELL INDUSTRIAL AIR PARK,NM,33.30735,-104.50817,1104.6,2021,31,23:59:00,0.08,0.8,0.8,5.56,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72683094185,BURNS MUNICIPAL AIRPORT,OR,43.595,-118.9564,1261.9,2018,31,23:59:00,0.36,0.0,0.0,-0.28,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72410613728,DANVILLE REGIONAL AIRPORT,VA,36.5729,-79.3351,174.0,2019,31,23:59:00,1.21,0.0,0.0,3.78,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72418013781,WILMINGTON NEW CASTLE CO AIRPORT,DE,39.67444,-75.60566,22.4,2021,31,23:59:00,0.89,2.5,2.5,1.78,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
70200026617,NOME AIRPORT,AK,64.5111,-165.44,4.0,2020,31,23:59:00,0.16,0.0,0.0,-17.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,4
72327013897,NASHVILLE INTERNATIONAL AIRPORT,TN,36.11054,-86.68815,178.9,2021,31,23:59:00,1.35,0.0,0.0,5.56,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72446003947,KANSAS CITY INTERNATIONAL AIRPORT,MO,39.29747,-94.73087,307.4,2021,31,23:59:00,0.85,5.1,2.2,1.17,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72308013737,NORFOLK INTERNATIONAL AIRPORT,VA,36.9033,-76.1922,9.1,2020,31,23:59:00,1.02,0.0,0.0,8.67,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72423093821,LOUISVILLE INTERNATIONAL AIRPORT,KY,38.1811,-85.7391,148.7,2019,31,23:59:00,0.95,7.5,2.1,1.78,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72412003872,BECKLEY RALEIGH CO AIRPORT,WV,37.78359,-81.12283,760.2,2021,31,23:59:00,1.92,19.1,4.2,-0.06,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,3
70219026615,BETHEL AIRPORT,AK,60.785,-161.8293,31.1,2020,31,23:59:00,0.23,0.0,0.0,-20.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,4
74594693786,OCEAN CITY MUNICIPAL AIRPORT,MD,38.30911,-75.12336,1.8,2021,31,23:59:00,1.05,0.0,0.0,3.56,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72677024033,BILLINGS INTERNATIONAL AIRPORT,MT,45.80721,-108.54618,1094.3,2021,31,23:59:00,0.2,1.7,0.8,0.56,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72231453915,NEW IBERIA AIRPORT ACADIANA REGIONAL,LA,30.0375,-91.8839,7.3,2020,31,23:59:00,1.69,0.0,0.0,13.94,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
72552014935,GRAND ISLAND CENTRAL NE REGIONAL AIRPORT,NE,40.96146,-98.31304,561.7,2021,31,23:59:00,0.97,12.6,10.2,-0.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72549994991,LAMONI MUNICIPAL AIRPORT,IA,40.6306,-93.9008,345.9,2020,31,23:59:00,0.77,0.0,0.0,-3.11,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72360023051,CLAYTON MUNICIPAL AIR PARK,NM,36.44834,-103.15366,1514.5,2021,31,23:59:00,0.21,3.2,1.8,1.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72228013876,BIRMINGHAM AIRPORT,AL,33.56556,-86.745,187.5,2020,31,23:59:00,2.41,0.0,0.0,9.94,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
72462023061,ALAMOSA BERGMAN FIELD,CO,37.4389,-105.8613,2296.1,2018,31,23:59:00,0.08,1.5,1.5,-4.67,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72310013883,COLUMBIA METROPOLITAN AIRPORT,SC,33.94228,-81.11803,68.6,2019,31,23:59:00,1.1,0.0,0.0,8.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72353013967,OKLAHOMA CITY WILL ROGERS WORLD AIRPORT,OK,35.3889,-97.6006,391.7,2018,31,23:59:00,0.16,0.0,0.0,2.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
70174026533,BETTLES AIRPORT,AK,66.9175,-151.5189,193.2,2018,31,23:59:00,0.37,16.1,5.3,-23.06,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,4
72757014916,GRAND FORKS INTERNATIONAL AIRPORT,ND,47.9428,-97.1839,256.6,2020,31,23:59:00,0.44,10.7,5.2,-12.56,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72327013897,NASHVILLE INTERNATIONAL AIRPORT,TN,36.11889,-86.68917,182.9,2019,31,23:59:00,1.88,0.3,0.3,4.44,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72353013967,OKLAHOMA CITY WILL ROGERS WORLD AIRPORT,OK,35.38843,-97.60035,389.9,2021,31,23:59:00,0.81,5.1,5.1,3.94,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72409313764,GEORGETOWN DELAWARE COASTAL AIRPORT,DE,38.68974,-75.36246,15.1,2021,31,23:59:00,0.83,0.0,0.0,3.5,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72521014895,AKRON CANTON AIRPORT,OH,40.91811,-81.44342,368.8,2021,31,23:59:00,0.66,9.9,2.9,-0.67,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,9
72655014926,ST. CLOUD REGIONAL AIRPORT,MN,45.5433,-94.0513,310.3,2018,31,23:59:00,0.11,4.6,3.4,-10.39,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72476023066,GRAND JUNCTION WALKER FIELD,CO,39.13437,-108.54081,1470.4,2021,31,23:59:00,0.21,3.0,2.6,-2.17,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72324013882,CHATTANOOGA AIRPORT,TN,35.03363,-85.20039,204.0,2021,31,23:59:00,1.03,0.0,0.0,6.83,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72421093814,CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT,KY,39.0444,-84.6724,269.1,2020,31,23:59:00,0.98,0.7,0.7,3.33,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,0
72317013723,GREENSBORO AIRPORT,NC,36.0969,-79.94316,275.0,2021,31,23:59:00,0.91,0.7,0.4,4.0,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72659014929,ABERDEEN REGIONAL AIRPORT,SD,45.4433,-98.413,395.3,2018,31,23:59:00,0.03,0.6,0.4,-9.28,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,6
72520094823,PITTSBURGH ASOS,PA,40.4846,-80.2144,366.7,2018,31,23:59:00,2.69,17.2,5.0,-3.61,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,1
72235003940,JACKSON INTERNATIONAL AIRPORT,MS,32.3205,-90.0777,100.6,2020,31,23:59:00,4.51,0.0,0.0,10.5,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
72314013881,CHARLOTTE DOUGLAS AIRPORT,NC,35.22254,-80.95433,222.6,2021,31,23:59:00,1.03,0.1,0.1,5.72,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72323003856,HUNTSVILLE INTNL AIRPORT,AL,34.6441,-86.7869,190.2,2019,31,23:59:00,2.69,0.0,0.0,6.0,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,5
72592024257,REDDING MUNICIPAL AIRPORT,CA,40.5175,-122.2986,151.5,2019,31,23:59:00,1.97,0.0,0.0,10.22,1,962.0905494975412,9.990928003485458,0.0951768651521863,70.35127909096433,8.347919766352568,26.00005539859288,2.005671717599255,0.2325080638130939,38.33,0.55,2
